session_id,chain_id,n,delta,mu,alpha_lr,beta_exp,D,Delta,avg_price,converged,Z_hq
32,5,3,0.7178428880592832,0.2363504955897766,0.21323182708698257,4e-06,0,0.0,1.3508515804372518,1,0.41025641025641024
33,6,3,0.7631636502564174,0.5047997484072031,0.04644085021670353,4e-06,1,0.3742463745411123,1.981831203248755,1,0.48717948717948717
34,7,3,0.752240069668273,0.5065814750409157,0.13767218307498788,4e-06,1,0.3444856193939117,2.11971177800425,1,0.5897435897435898
35,8,3,0.7614302396798396,0.5054970331166572,0.21326592904838498,4e-06,1,0.2510560533913084,2.009847058965544,1,0.5128205128205128
36,9,3,0.91603711728925,0.15170997162349892,0.044614423601521985,4e-06,1,0.251774236161899,1.276189578765492,0,0.38461538461538464
37,10,3,0.8057181727182605,0.07315818943132521,0.16929980384067134,4e-06,0,0.0,1.1097356407064014,1,0.6410256410256411
38,11,3,0.8497951253311972,0.09509671304426463,0.260127236463968,4e-06,1,0.10721177435232797,1.3941206284392589,0,0.6923076923076923
39,12,3,0.8757575517310743,0.18849483696906932,0.04853844794209646,4e-06,1,0.2487947675112264,1.383171529922447,0,0.48717948717948717
40,13,3,0.8012474775830548,0.22365542899213747,0.13997629677897563,4e-06,1,0.2046576673130113,1.4853349181816167,0,0.8461538461538461
41,14,3,0.8512252597037767,0.23547491699999265,0.2401698071691412,4e-06,1,0.19745822045655673,1.4168468372857275,0,0.5384615384615384
42,15,3,0.871524617480157,0.5401219432232823,0.04536482962250299,4e-06,0,0.0,1.745904052771783,1,0.358974358974359
43,16,3,0.8596998716508488,0.5052972007536113,0.117468357832999,4e-06,1,0.3622409400459539,2.036689461475918,1,0.48717948717948717
44,17,3,0.8591291332055562,0.5755242211260176,0.3063053383384501,4e-06,0,0.0,1.7892095644386765,1,0.1794871794871795
45,18,3,0.8914623199265198,0.08227878958109541,0.05946815010771021,4e-06,1,0.21925640751013925,1.284190403077974,0,0.6666666666666666
46,19,3,0.9208366464902557,0.08037560679796611,0.08558132910784035,4e-06,1,0.2155569832065753,1.380243246929859,0,0.5641025641025641
47,20,3,0.928822422905357,0.07369417665497235,0.24717212337242328,4e-06,0,0.0,1.1105400394563623,1,0.48717948717948717
48,21,3,0.8913181901843603,0.31387741336084896,0.011377322561779077,4e-06,0,0.0,1.4579978541640184,1,0.46153846153846156
49,22,3,0.99,0.21485300113523975,0.13895253129635907,4e-06,1,0.23436097148331372,1.3329665942386095,0,0.6153846153846154
50,23,3,0.99,0.22039428764715288,0.2426416646217367,4e-06,0,7.509009065672305e-07,1.328039978921489,1,0.38461538461538464
51,24,3,0.934953757150796,0.49598531106451876,0.01,4e-06,1,0.37623275313414106,1.9432691487716849,1,0.358974358974359
52,25,3,0.9393445003996418,0.5069650966887876,0.13334018343542953,4e-06,0,8.558639334061838e-08,1.7050812920049159,1,0.358974358974359
53,26,3,0.9562171731067386,0.5105526922519761,0.251594660427336,4e-06,0,0.0,1.7095124483721456,1,0.6153846153846154
54,0,2,0.6711376786582861,0.10949482785019925,0.04708140204759532,4e-06,1,0.25897898729992636,1.3725756452232045,0,0.6923076923076923
55,1,2,0.71543386210226,0.07710828370915698,0.11662765584049746,4e-06,0,6.092907497148542e-07,1.1542156300101725,1,0.5128205128205128
56,2,2,0.7105099690058855,0.11440430210174833,0.19766242039077422,4e-06,0,2.5131091119982434e-06,1.2286750607720267,1,0.7435897435897436
57,3,2,0.6555827726234208,0.23585425577650154,0.05791151613069559,4e-06,1,0.27983811565511385,1.5498249852756207,0,0.6923076923076923
58,4,2,0.6883131525678577,0.24689535195802118,0.14244067865379342,4e-06,0,0.0,1.468129310696992,1,0.2564102564102564
59,5,2,0.5973336623627481,0.24289449206470948,0.2552953726411734,4e-06,0,0.0,1.4618924265330193,1,0.41025641025641024
60,6,2,0.6851234167471484,0.44729834652564254,0.05983986451142329,4e-06,1,0.19480997294039934,1.7825780337011348,1,0.48717948717948717
61,7,2,0.7345531205479274,0.4901442433063132,0.14816026962513457,4e-06,0,0.0,1.7875176905753665,1,0.6153846153846154
62,8,2,0.6866217531057649,0.5390013378409687,0.2674796572596312,4e-06,0,1.6924902389501313e-06,1.8465965021631776,1,0.5384615384615384
63,9,2,0.867563467157183,0.15231803578503378,0.06316979476214897,4e-06,0,0.0,1.3030824258638956,1,0.41025641025641024
64,10,2,0.8381371618586116,0.10199637447577616,0.1290772853009917,4e-06,0,2.1454455894885702e-06,1.2039523705474604,1,0.6410256410256411
65,11,2,0.8812940136967065,0.09428046827484522,0.2851374128040196,4e-06,1,0.2557179082209764,1.439932993269254,0,0.6923076923076923
66,12,2,0.922825846305872,0.27192324073415935,0.01,4e-06,1,0.29115068353012524,1.6288066785098914,0,0.48717948717948717
67,13,2,0.8292688063053489,0.29533685299830165,0.16912601432693086,4e-06,0,8.798905148446727e-07,1.5393752385582355,1,0.8717948717948718
68,14,2,0.809451305342384,0.2509834627862878,0.21350319551856617,4e-06,1,0.2584145411741398,1.4721353968157112,0,0.5384615384615384
69,15,2,0.8239074603433362,0.5346593610832009,0.0682628441667332,4e-06,0,2.282539014354454e-06,1.8413609412150245,1,0.358974358974359
70,16,2,0.8621746691612103,0.5021610071969773,0.1624167085611808,4e-06,0,8.25772619518826e-06,1.8020903119662788,1,0.5128205128205128
71,17,2,0.8263558629923557,0.5177271896838006,0.20255216801638173,4e-06,1,0.23147275763481165,1.838558103992237,1,0.15384615384615385
72,18,2,0.9647342645080262,0.12539751957530212,0.03287169015434617,4e-06,0,1.0710364251368175e-06,1.2504783616597264,1,0.6923076923076923
73,19,2,0.9593151208054866,0.10703202678096088,0.15811029717845176,4e-06,1,0.2778382076994777,1.454281661628801,0,0.5641025641025641
74,20,2,0.9440988527903859,0.09542432402642924,0.26150181593060484,4e-06,0,4.874751551507594e-06,1.1908316691395746,1,0.48717948717948717
75,21,2,0.9449996387872168,0.2944436664297692,0.027692353135623078,4e-06,0,8.940110843141459e-07,1.5381226223268696,1,0.46153846153846156
76,22,2,0.9580922476732477,0.2753315557145596,0.15034278166681977,4e-06,0,0.0,1.5108185062739015,1,0.6410256410256411
77,23,2,0.9836728026756024,0.2666234950397228,0.31982959301038255,4e-06,0,0.0,1.4980306647838009,1,0.38461538461538464
78,24,2,0.8698591083173394,0.5481276308455142,0.036269017071295234,4e-06,1,0.4449106984595793,1.9933020891148419,1,0.358974358974359
79,25,2,0.8859096183576429,0.4624505835768158,0.10196166188643438,4e-06,0,0.0,1.7538090860958593,1,0.358974358974359
80,26,2,0.9675854642406797,0.5157256352843831,0.25828822537985663,4e-06,1,0.2502266744850287,2.0125749112673295,1,0.5897435897435898
81,0,3,0.7021741434156152,0.08584671899084993,0.06378157315149835,4e-06,1,0.17550678809134695,1.2880517087072683,0,0.6923076923076923
82,1,3,0.7055296572823472,0.12280399256127561,0.15687634122345204,4e-06,1,0.10988652006671536,1.4226104318330293,0,0.48717948717948717
83,2,3,0.6928155434467416,0.10590328289970873,0.27461585426252255,4e-06,0,1.9486659082192368e-06,1.158846763708234,1,0.7435897435897436
84,3,3,0.7208466902292845,0.24202483624253862,0.04647373498015609,4e-06,1,0.27078159700270726,1.5366432261365681,0,0.6923076923076923
85,4,3,0.6481411068770095,0.20553443807671537,0.07999151640455085,4e-06,1,0.2195985634720168,1.4054342187394626,0,0.23076923076923078
86,5,3,0.7299773559891096,0.24145347800852276,0.2559337024582556,4e-06,0,3.5798123682034264e-06,1.358096208891036,1,0.41025641025641024
87,6,3,0.6972344826109543,0.5406075766870819,0.052763799753023276,4e-06,0,0.0,1.7464999254701634,1,0.5128205128205128
88,7,3,0.6762239859120506,0.45558390462304954,0.12335598438799042,4e-06,1,0.3179377219883721,1.8908876071733258,1,0.5897435897435898
89,8,3,0.7688307932466393,0.4585345545386888,0.26178482404779757,4e-06,0,2.922577714993269e-07,1.6448604105525622,1,0.5384615384615384
90,9,3,0.8689878835385281,0.09606740047936821,0.01,4e-06,1,0.24107049024911317,1.2993501801187095,0,0.38461538461538464
91,10,3,0.8286439904650578,0.0679074276613093,0.13037150169937334,4e-06,1,0.1370262502637731,1.3359434992379329,0,0.6153846153846154
92,11,3,0.8424302263625437,0.10985986006847444,0.26085765561786534,4e-06,0,9.169496417984252e-07,1.1647766616138364,1,0.717948717948718
93,12,3,0.7909256873261707,0.2820166724971595,0.04005535483708236,4e-06,0,0.0,1.4146988348334115,1,0.5128205128205128
94,13,3,0.8653350845272988,0.24606587409389966,0.16046327682138883,4e-06,1,0.21788450607902496,1.3754799524975014,0,0.8461538461538461
95,14,3,0.8527752454053111,0.2548057177995123,0.28228720472399155,4e-06,1,0.1806434052339572,1.4425002122004738,0,0.5384615384615384
96,15,3,0.8633228149047302,0.4992241145613843,0.05941724634372661,4e-06,0,0.0,1.6955058706382395,1,0.358974358974359
97,16,3,0.7670806625603483,0.4664784766103118,0.13623974145182,4e-06,1,0.31908823996131463,1.716422468079281,1,0.48717948717948717
98,17,3,0.9274892464971807,0.533179801097219,0.22113726650975118,4e-06,0,0.0,1.7373799619122663,1,0.1794871794871795
99,18,3,0.9386254464783962,0.10555976948246147,0.0685751335092618,4e-06,1,0.22614868786036124,1.5619253660347265,0,0.6666666666666666
100,19,3,0.99,0.06574185321572788,0.15019017187086806,4e-06,1,0.20803332287880305,1.367551021318218,0,0.5641025641025641
101,20,3,0.99,0.10274560534519625,0.2674233128598939,4e-06,1,0.20123773468281955,1.3069061603568009,0,0.46153846153846156
102,21,3,0.9431836967534318,0.2266155280982374,0.0629090407687266,4e-06,0,6.199176498133142e-07,1.3369650485813285,1,0.46153846153846156
103,22,3,0.9744994364220025,0.2699675570894029,0.1825586101333773,4e-06,1,0.24221863894999207,1.3803098149992865,0,0.6153846153846154
104,23,3,0.9385500506577723,0.2636189673792609,0.2407398083336076,4e-06,1,0.23600305074991362,1.5641205020610993,0,0.358974358974359
105,24,3,0.9365757052752541,0.44027564014628007,0.01,4e-06,1,0.35060299505981274,1.8442452838355559,1,0.358974358974359
106,25,3,0.9858073992788674,0.4784155930014563,0.10492489631877308,4e-06,1,0.35952849392848685,1.7315772760247132,1,0.3333333333333333
107,26,3,0.99,0.5130465281439094,0.23321283141851532,4e-06,0,0.0,1.7125905552144063,1,0.6153846153846154
108,0,2,0.6375616658802222,0.09108029911907094,0.05298432419047216,4e-06,1,0.2584946275081788,1.7907532517309168,0,0.6923076923076923
109,1,2,0.713785809049442,0.12004978054323992,0.12934883153307722,4e-06,0,1.9583875153743702e-06,1.239887351717972,1,0.5128205128205128
110,2,2,0.7651574779049596,0.07089551441045763,0.2233691303285632,4e-06,0,1.2062403543579644e-06,1.141791437850765,1,0.7435897435897436
111,3,2,0.7561528556826622,0.2367239286432345,0.09365136728812135,4e-06,0,0.0,1.4521546576318913,1,0.717948717948718
112,4,2,0.7103291529329078,0.29694154065009715,0.13914688567667485,4e-06,0,0.0,1.541620149468417,1,0.2564102564102564
113,5,2,0.7180933580257255,0.20302722783458457,0.26912412707953365,4e-06,0,5.132807603504602e-06,1.3961866468683635,1,0.41025641025641024
114,6,2,0.7459125064293425,0.42817219085298586,0.026403026746874943,4e-06,1,0.32023202317234484,1.9661217436504577,1,0.48717948717948717
115,7,2,0.7099066360443577,0.4946232012365073,0.14239867293155956,4e-06,0,1.0010616175008297e-05,1.7929555796257595,1,0.6153846153846154
116,8,2,0.7081355296247976,0.4697439187417068,0.2712054892269715,4e-06,0,0.0,1.7627074592144347,1,0.5384615384615384
117,9,2,0.8722613377100505,0.10889254002425978,0.11105219908193202,4e-06,0,5.32316297418065e-06,1.2177054112307333,1,0.41025641025641024
118,10,2,0.8377166712666169,0.07739417258927866,0.11903211988266489,4e-06,1,0.25294356443031785,1.1925602285694226,0,0.6153846153846154
119,11,2,0.8294491584091924,0.07333608060307245,0.24787958855043787,4e-06,0,1.0970208876223338e-06,1.1466722316784512,1,0.717948717948718
120,12,2,0.8520456823420864,0.2270339416771086,0.0770055369205989,4e-06,1,0.29898112247096936,1.6387012629673663,0,0.48717948717948717
121,13,2,0.8238833542134115,0.26645283762489397,0.15563920762458314,4e-06,1,0.25503015933468653,1.718026899842367,0,0.8461538461538461
122,14,2,0.8472807897606238,0.25786107436223143,0.2230091564053674,4e-06,0,0.0,1.4849151945175567,1,0.5641025641025641
123,15,2,0.9034474440004868,0.5374384995517829,0.04242447997091106,4e-06,0,1.8991043725414844e-06,1.8447122849984459,1,0.358974358974359
124,16,2,0.753603121368005,0.46530957019204,0.1411866323954361,4e-06,0,0.0,1.7572992307071358,1,0.5128205128205128
125,17,2,0.9298918612299197,0.46470155841712096,0.22487609787744423,4e-06,0,0.0,1.756557211308117,1,0.1794871794871795
126,18,2,0.99,0.0633287706238029,0.057471083669208264,4e-06,0,1.2494850194905238e-06,1.1266583407713053,1,0.6923076923076923
127,19,2,0.9330434499032064,0.05044722555462199,0.11156792379462503,4e-06,0,3.5680367998584775e-07,1.1008947147954826,1,0.5897435897435898
128,20,2,0.9291764634857835,0.12437803863260935,0.25724979159462513,4e-06,0,1.233811901505052e-06,1.2484618757359898,1,0.48717948717948717
129,21,2,0.926898444505774,0.2882334165082372,0.031172373906892415,4e-06,0,9.69742169583975e-07,1.5293581336888054,1,0.46153846153846156
130,22,2,0.9716452644321812,0.2728877944701081,0.1634429809180861,4e-06,1,0.27813200422024903,1.4708993421642167,0,0.6153846153846154
131,23,2,0.908627677933024,0.2570582833476479,0.2072879669380282,4e-06,0,0.0,1.4837000984810231,1,0.38461538461538464
132,24,2,0.917736043827705,0.46152096049218433,0.07141460409447198,4e-06,1,0.28378851141780287,1.7409576800012023,1,0.358974358974359
133,25,2,0.99,0.4867804273529077,0.15096323021912803,4e-06,0,0.0,1.7834339735216078,1,0.358974358974359
134,26,2,0.9252133626348554,0.5141340888019978,0.23399642958505826,4e-06,0,5.74474145341223e-06,1.8165778270306498,1,0.6153846153846154
135,0,3,0.6583765578995027,0.05,0.09832810985035684,4e-06,0,2.9707293193532046e-06,1.0750023394464188,1,0.717948717948718
136,1,3,0.6837892293820267,0.05,0.14068548071412168,4e-06,1,0.10818530656279651,1.3208459603853797,0,0.48717948717948717
137,2,3,0.655464478323126,0.11738683427429433,0.26573522125858257,4e-06,1,0.09572295027162439,1.385851530602294,0,0.717948717948718
138,3,3,0.7279678692677954,0.3115805494583767,0.055158809973111796,4e-06,1,0.28951679073848957,1.5984024994417207,0,0.6923076923076923
139,4,3,0.7246102706787424,0.19807985183478347,0.15493172108931907,4e-06,0,0.0,1.2957249238199164,1,0.2564102564102564
140,5,3,0.7739130005182417,0.24477481798585127,0.3000366283335856,4e-06,1,0.17536901680309497,1.4014639932913937,0,0.38461538461538464
141,6,3,0.7127760105516491,0.4739285825640565,0.05532188343910822,4e-06,1,0.3568736051902104,1.887675838112106,1,0.48717948717948717
142,7,3,0.687048331828536,0.4492411205249071,0.1494731152056766,4e-06,1,0.25712745547643406,1.802036456542896,1,0.5897435897435898
143,8,3,0.6967364892125951,0.4488304335195345,0.20153024982037965,4e-06,0,5.825698347529791e-07,1.6326908590337326,1,0.5384615384615384
144,9,3,0.8290912521532128,0.05,0.07354532109824405,4e-06,0,2.9707293182430345e-06,1.0750023394463974,1,0.41025641025641024
145,10,3,0.7973267915576703,0.12507423688943012,0.16048051867681287,4e-06,0,0.0,1.1875638172449268,1,0.6410256410256411
146,11,3,0.8654041247759096,0.11260565796174812,0.26163109423786046,4e-06,1,0.11327118050839562,1.661203984406417,0,0.6923076923076923
147,12,3,0.8750034080499262,0.28755175025695584,0.03436031244088146,4e-06,0,0.0,1.422292191732765,1,0.5128205128205128
148,13,3,0.8299662012225621,0.23693777581168113,0.1356269048726406,4e-06,1,0.23748923576425088,1.7808466859680785,0,0.8461538461538461
149,14,3,0.8316463802740279,0.23725678816620727,0.25942231671609395,4e-06,1,0.1688123998683076,1.4470600696943252,0,0.5384615384615384
150,15,3,0.8880821461255956,0.4324466812814286,0.025198848592493165,4e-06,1,0.34904215211867184,1.7804762746625924,1,0.3333333333333333
151,16,3,0.8114544622252479,0.4725453165246222,0.1439668603644351,4e-06,1,0.34331368161696213,1.8589279619920038,1,0.48717948717948717
152,17,3,0.8401975739523719,0.46907558839186536,0.24829136376359412,4e-06,1,0.24842237238031561,1.7197211687832663,1,0.15384615384615385
153,18,3,0.913577004643142,0.11675646877822671,0.043353916528075985,4e-06,1,0.24307266172010839,1.3541548215132522,0,0.6666666666666666
154,19,3,0.9494541283281881,0.12104990944268701,0.11894765657878077,4e-06,1,0.22142569079859936,1.5132352994659204,0,0.5641025641025641
155,20,3,0.9013643630358348,0.053095661563939356,0.27057247105823984,4e-06,0,1.2542570043393558e-06,1.0796444676166992,1,0.48717948717948717
156,21,3,0.9091087887341067,0.24711463189230004,0.08384056572047907,4e-06,1,0.2604003071455572,1.570808011024391,0,0.4358974358974359
157,22,3,0.9130845423241892,0.29383536600160987,0.15847760948757889,4e-06,0,0.0,1.4308756173364052,1,0.6410256410256411
158,23,3,0.9043935632349507,0.21641392374188423,0.2634344115016813,4e-06,1,0.1804098669632227,1.5324878616605446,0,0.358974358974359
159,24,3,0.9424931603628619,0.5083443117936388,0.05474357254715328,4e-06,1,0.3850624430478498,2.1762982249267053,1,0.358974358974359
160,25,3,0.9822803312777788,0.4514038401682469,0.08258194333977432,4e-06,1,0.34925758499008436,1.6165891927122538,1,0.3333333333333333
161,26,3,0.9091750792194665,0.44420493780363113,0.252971044630216,4e-06,0,7.705797747068786e-07,1.6268763910117212,1,0.6153846153846154
162,0,2,0.7719037808973725,0.11548892716304354,0.03884849910242916,4e-06,0,2.4902057865639816e-06,1.2308313952895402,1,0.717948717948718
163,1,2,0.6880294118445897,0.06954796282813552,0.2114626695258986,4e-06,0,1.0664679930874188e-06,1.1390963464713508,1,0.5128205128205128
164,2,2,0.7454419473422171,0.07237448806572618,0.2756505797289184,4e-06,0,1.1779132175519071e-06,1.1447492182136307,1,0.7435897435897436
165,3,2,0.749986610681751,0.26906113428583833,0.07220042708913006,4e-06,1,0.2315787797972552,1.6252241907753964,0,0.6923076923076923
166,4,2,0.7136316563200842,0.1964916661085745,0.1525086323223167,4e-06,0,6.278293941382022e-06,1.3847638743616701,1,0.2564102564102564
167,5,2,0.7672726647720329,0.3018698602265711,0.29077661800886834,4e-06,0,2.8807957659776266e-06,1.5484798771155113,1,0.41025641025641024
168,6,2,0.7540250048381062,0.5003615954180548,0.056083918306933385,4e-06,0,8.664715316115653e-06,1.7999107250850463,1,0.5128205128205128
169,7,2,0.7024154371369766,0.46092043649496606,0.1484640866455021,4e-06,1,0.22233829514095882,1.740227610878467,1,0.5897435897435898
170,8,2,0.7719024466657856,0.5268263998554022,0.25034336317274397,4e-06,0,3.473755357726938e-06,1.831910038660418,1,0.5384615384615384
171,9,2,0.8418834406081781,0.0675271840783514,0.045468443671792126,4e-06,1,0.2715044898410302,1.4126000047516458,0,0.38461538461538464
172,10,2,0.7999873784430741,0.11533665443642604,0.16173793979799705,4e-06,0,2.4968584220764904e-06,1.2305287222103432,1,0.6410256410256411
173,11,2,0.889828055435997,0.13177671216688963,0.28077510528655714,4e-06,1,0.24914930941746696,1.3635831933442084,0,0.6923076923076923
174,12,2,0.8161981868812339,0.2174890351792582,0.06033814714251073,4e-06,0,2.2139423267748815e-06,1.420801711011299,1,0.5128205128205128
175,13,2,0.8939991860136833,0.24603314030406484,0.11267382363417391,4e-06,1,0.28583117991933166,1.4978143101908676,0,0.8461538461538461
176,14,2,0.858689247792421,0.24393750263831787,0.23266317675767031,4e-06,0,0.0,1.463524397683086,1,0.5641025641025641
177,15,2,0.824877356650985,0.5093435850291032,0.03794022259612386,4e-06,0,6.708474251145325e-06,1.8107843270613464,1,0.358974358974359
178,16,2,0.8609281609140849,0.4658171299672528,0.13556276628403763,4e-06,1,0.2543922596144365,2.0697983046062935,1,0.48717948717948717
179,17,2,0.8627275795069831,0.4651376146179714,0.1865003665308841,4e-06,0,0.0,1.7570893874552085,1,0.1794871794871795
180,18,2,0.9511643978630667,0.10092751834098097,0.046471674337246374,4e-06,0,2.6903136303077288e-06,1.2018194627423937,1,0.6923076923076923
181,19,2,0.9658373549772329,0.1468431460541072,0.11616657705324858,4e-06,0,6.624254035267365e-07,1.292509179978659,1,0.5897435897435898
182,20,2,0.9198843233108551,0.07316961861767414,0.2402121398493088,4e-06,1,0.26573713482012673,1.3250856848667918,0,0.46153846153846156
183,21,2,0.9365624309983941,0.30715180642193407,0.05106729430953875,4e-06,0,5.105352022855654e-07,1.5557689254330085,1,0.46153846153846156
184,22,2,0.9462680540138603,0.2539317347813843,0.16096423417928504,4e-06,0,2.520737625604861e-06,1.4789519680972445,1,0.6410256410256411
185,23,2,0.9217094188019415,0.27906993610827574,0.23914502388746975,4e-06,0,9.43412273354336e-07,1.516239529273928,1,0.38461538461538464
186,24,2,0.9863440543956844,0.5009325676331345,0.05835727743535418,4e-06,1,0.35301192216879834,1.8475872365378532,1,0.358974358974359
187,25,2,0.966998635897446,0.4418909920188375,0.169997180058286,4e-06,0,0.0,1.7286253187578324,1,0.358974358974359
188,26,2,0.8923080345776235,0.49824766268423953,0.2525194300994336,4e-06,1,0.2795028023421962,1.9325205626601403,1,0.5897435897435898
189,0,3,0.6463129933451637,0.08779168753682323,0.03245377595200998,4e-06,1,0.21022042030936314,1.3871087243438007,0,0.6923076923076923
190,1,3,0.7111545713858896,0.06976321151129367,0.17172848032368684,4e-06,0,2.0058123724656825e-07,1.1046449169920467,1,0.5128205128205128
191,2,3,0.6216563423841187,0.09963042121212067,0.24337098046640937,4e-06,1,0.07916858307722059,1.366846615562466,0,0.717948717948718
192,3,3,0.6988807017387912,0.25676679518530543,0.07842948829544899,4e-06,0,0.0,1.3796639084254843,1,0.717948717948718
193,4,3,0.6562670456845047,0.2586675000150612,0.18734842135939336,4e-06,0,0.0,1.3823240975592561,1,0.2564102564102564
194,5,3,0.5999320062336138,0.19888021412168874,0.22500889831611964,4e-06,1,0.14329315485365715,1.6251101965088368,0,0.38461538461538464
195,6,3,0.7015432449192366,0.4906476100753266,0.08148018831630222,4e-06,1,0.36951937383624994,1.8281943393939322,1,0.48717948717948717
196,7,3,0.6655072816209783,0.5143662661556139,0.10393073790221641,4e-06,1,0.3538848419339131,1.8314254560398122,1,0.5897435897435898
197,8,3,0.6941023004032733,0.5476482832144779,0.23133377664115845,4e-06,1,0.24982591538020674,1.7371616275169925,1,0.5128205128205128
198,9,3,0.840982742030876,0.061689506650893164,0.052097587429844765,4e-06,0,1.8982566473522989e-06,1.0925356813885652,1,0.41025641025641024
199,10,3,0.8658813320006197,0.11666746265950376,0.13133496899237224,4e-06,1,0.16996483437556734,1.3850622540240192,0,0.6153846153846154
200,11,3,0.8963003103208453,0.14308905269689873,0.2658824022137717,4e-06,1,0.13210756177041189,1.2647178169867856,0,0.6923076923076923
201,12,3,0.8372837380548614,0.22398984231029723,0.05357677583382177,4e-06,0,0.0,1.3332019251180287,1,0.5128205128205128
202,13,3,0.8433536863220107,0.3064652464061215,0.14490840610738864,4e-06,1,0.2769073640806708,1.456369266131545,0,0.8461538461538461
203,14,3,0.8530285315182733,0.25018050041308215,0.2634497219791948,4e-06,1,0.18012434207250833,1.4363695236511902,0,0.5384615384615384
204,15,3,0.9158957599041332,0.509288602457275,0.06768640658106806,4e-06,1,0.3718372331385498,1.7164494562226686,1,0.3333333333333333
205,16,3,0.8876115785953436,0.5259790591525146,0.1563482919838515,4e-06,1,0.3503211340273308,2.0367380425535493,1,0.48717948717948717
206,17,3,0.8696306683597528,0.5360091877477796,0.2586807747087133,4e-06,0,0.0,1.7408554832729177,1,0.1794871794871795
207,18,3,0.8327762249658889,0.1114865720915515,0.01,4e-06,1,0.23487681918659392,1.5979704796299605,0,0.6666666666666666
208,19,3,0.9680707440376394,0.11432588011800386,0.11512713659580208,4e-06,1,0.2221216804201669,1.4447108199500978,0,0.5641025641025641
209,20,3,0.9306387947370929,0.16728760937208956,0.2499424044047096,4e-06,0,0.0,1.2504586053984896,1,0.48717948717948717
210,21,3,0.99,0.2539308134858026,0.019929680579275966,4e-06,0,0.0,1.3756863990342447,1,0.46153846153846156
211,22,3,0.8954103339119374,0.2423250378597753,0.1277342371800769,4e-06,1,0.2427078884312928,1.4537155971961997,0,0.6153846153846154
212,23,3,0.9513844749674102,0.2415161275255729,0.24681454208132272,4e-06,1,0.24451792621730886,1.5637791286955,0,0.358974358974359
213,24,3,0.9100115108532247,0.46875237102136186,0.0831403764620759,4e-06,0,0.0,1.6576321808247447,1,0.38461538461538464
214,25,3,0.893326316296125,0.5133143812814931,0.1639010941809806,4e-06,1,0.36171900342800617,1.9386647142211328,1,0.3333333333333333
215,26,3,0.9794233236971349,0.5112315935511879,0.26895944451284187,4e-06,1,0.35229455691668254,1.8545607638776982,1,0.5897435897435898
216,0,2,0.7132416061998478,0.09092140721588661,0.03551629523826066,4e-06,1,0.28822557628684276,1.4362796590553555,0,0.6923076923076923
217,1,2,0.7717748021840143,0.13944423614517715,0.1467079745510945,4e-06,0,4.9213951805000915e-06,1.278107923932699,1,0.5128205128205128
218,2,2,0.7306729148713698,0.10363533847898386,0.2539229256373463,4e-06,1,0.22946032977259795,1.3645972052992108,0,0.717948717948718
219,3,2,0.6708285225450535,0.23756580802492425,0.06901731133201228,4e-06,1,0.29711496785800373,1.618311990336435,0,0.6923076923076923
220,4,2,0.7136083990747335,0.2701023772660657,0.1387547561130717,4e-06,0,0.0,1.503167606041973,1,0.2564102564102564
221,5,2,0.6506074765235408,0.2932691437355873,0.2349776576872925,4e-06,0,9.116135244538008e-07,1.5364724731896626,1,0.41025641025641024
222,6,2,0.6581982516165479,0.4693686451796503,0.05156519955972601,4e-06,1,0.23302811588271874,1.9269800479427244,1,0.48717948717948717
223,7,2,0.7247880786192991,0.5101962608357811,0.15948143611932858,4e-06,1,0.2256627855404863,2.064643403266232,1,0.5897435897435898
224,8,2,0.7246453867200895,0.4367613997466767,0.23906685243206616,4e-06,0,0.0,1.7223155326526367,1,0.5384615384615384
225,9,2,0.8498146811110262,0.1313659682436904,0.08562903178163363,4e-06,0,3.252268086334631e-07,1.262255736552785,1,0.41025641025641024
226,10,2,0.829985556904124,0.11455483337637214,0.13416247088027058,4e-06,0,2.5135437019582096e-06,1.228974388767445,1,0.6410256410256411
227,11,2,0.827689146160423,0.12417035917727504,0.27032204106076907,4e-06,1,0.2363152182901522,1.4337690433284287,0,0.6923076923076923
228,12,2,0.888955765128696,0.2709569903611452,0.05305777662117973,4e-06,1,0.266940694299711,1.53195227896612,0,0.48717948717948717
229,13,2,0.8284934969238791,0.2662778338987588,0.12133124497795805,4e-06,0,0.0,1.497518155025777,1,0.8717948717948718
